210122,辽中县,3,2101
210123,康平县,3,2101
210124,法库县,3,2101
210181,新民市,3,2101
210202,中山区,3,2102
210203,西岗区,3,2102
210204,沙河口区,3,2102
210211,甘井子区,3,2102
210212,旅顺口区,3,2102
210213,金州区,3,2102
210224,长海县,3,2102
210281,瓦房店市,3,2102
210282,普兰店市,3,2102
210283,庄河市,3,2102
210302,铁东区,3,2103
210303,铁西区,3,2103
210304,立山区,3,2103
210311,千山区,3,2103
210321,台安县,3,2103
210323,岫岩县,3,2103
210381,海城市,3,2103
210402,新抚区,3,2104
210403,东洲区,3,2104
210404,望花区,3,2104
210411,顺城区,3,2104
210421,抚顺县,3,2104
210422,新宾县,3,2104
210423,清原县,3,2104
210502,平山区,3,2105
210503,溪湖区,3,2105
210504,明山区,3,2105
210505,南芬区,3,2105
210521,本溪县,3,2105
210522,桓仁县,3,2105
210602,元宝区,3,2106
210603,振兴区,3,2106
210604,振安区,3,2106
210624,宽甸县,3,2106
210681,东港市,3,2106
210682,凤城市,3,2106
210702,古塔区,3,2107
210703,凌河区,3,2107
210711,太和区,3,2107
210726,黑山县,3,2107
210727,义县,3,2107
210781,凌海市,3,2107
210782,北镇市,3,2107
210802,站前区,3,2108
210803,西市区,3,2108
210804,鲅鱼圈区,3,2108
210811,老边区,3,2108
210881,盖州市,3,2108
210882,大石桥市,3,2108
210902,海州区,3,2109
210903,新邱区,3,2109
210904,太平区,3,2109
210905,清河门区,3,2109
210911,细河区,3,2109
210921,阜新县,3,2109
210922,彰武县,3,2109
211002,白塔区,3,2110
211003,文圣区,3,2110
211004,宏伟区,3,2110
211005,弓长岭区,3,2110
211011,太子河区,3,2110
211021,辽阳县,3,2110
211081,灯塔市,3,2110
211102,双台子区,3,2111
211103,兴隆台区,3,2111
211121,大洼县,3,2111
211122,盘山县,3,2111
211202,银州区,3,2112
211204,清河区,3,2112
211221,铁岭县,3,2112
211223,西丰县,3,2112
211224,昌图县,3,2112
211281,调兵山市,3,2112
211282,开原市,3,2112
211302,双塔区,3,2113
211303,龙城区,3,2113
211321,朝阳县,3,2113
211322,建平县,3,2113
211324,喀喇沁,3,2113
211381,北票市,3,2113
211382,凌源市,3,2113
211402,连山区,3,2114
211403,龙港区,3,2114
211404,南票区,3,2114
211421,绥中县,3,2114
211422,建昌县,3,2114
211481,兴城市,3,2114
211491,杨家杖子开发区,3,2114
220102,南关区,3,2201
220103,宽城区,3,2201
220104,朝阳区,3,2201
220105,二道区,3,2201
220106,绿园区,3,2201
220112,双阳区,3,2201
220122,农安县,3,2201
220181,九台市,3,2201
220182,榆树市,3,2201
220183,德惠市,3,2201
220202,昌邑区,3,2202
220203,龙潭区,3,2202
220204,船营区,3,2202
220211,丰满区,3,2202
220221,永吉县,3,2202
220281,蛟河市,3,2202
220282,桦甸市,3,2202
220283,舒兰市,3,2202
220284,磐石市,3,2202
220302,铁西区,3,2203
220303,铁东区,3,2203
220322,梨树县,3,2203
220323,伊通,3,2203
220381,公主岭市,3,2203
220382,双辽市,3,2203
220402,龙山区,3,2204
220403,西安区,3,2204
220421,东丰县,3,2204
220422,东辽县,3,2204
220502,东昌区,3,2205
220503,二道江区,3,2205
220521,通化县,3,2205
220523,辉南县,3,2205
220524,柳河县,3,2205
220581,梅河口市,3,2205
220582,集安市,3,2205
220602,八道江区,3,2206
220605,江源区,3,2206
220621,抚松县,3,2206
220622,靖宇县,3,2206
220623,长白县,3,2206
220681,临江市,3,2206
220702,宁江区,3,2207
220721,前郭尔罗斯,3,2207
220722,长岭县,3,2207
220723,乾安县,3,2207
220724,扶余县,3,2207
220802,洮北区,3,2208
220821,镇赉县,3,2208
220822,通榆县,3,2208
220881,洮南市,3,2208
220882,大安市,3,2208
222401,延吉市,3,2224
222402,图们市,3,2224
222403,敦化市,3,2224
222404,珲春市,3,2224
222405,龙井市,3,2224
222406,和龙市,3,2224
222424,汪清县,3,2224
222426,安图县,3,2224
